country,year,women_murdered
Montenegro,1999,NA
Montenegro,2000,NA
Montenegro,2001,NA
Montenegro,2002,NA
Montenegro,2003,NA
Montenegro,2004,1.55
Montenegro,2005,NA
Montenegro,2006,0.162
Montenegro,2007,0.742
Montenegro,2008,0.977
Montenegro,2009,NA
Montenegro,2010,NA
Montenegro,2011,NA
Montenegro,2012,NA
Montenegro,2013,NA
Montenegro,2014,NA
Montenegro,2015,NA
Mongolia,1949,NA
Mongolia,1950,NA
Mongolia,1951,NA
Mongolia,1952,NA
Mongolia,1953,NA
Mongolia,1954,NA
Mongolia,1955,NA
Mongolia,1956,NA
Mongolia,1957,NA
Mongolia,1958,NA
Mongolia,1959,NA
Mongolia,1960,NA
Mongolia,1961,NA
Mongolia,1962,NA
Mongolia,1963,NA
Mongolia,1964,NA
Mongolia,1965,NA
Mongolia,1966,NA
Mongolia,1967,NA
Mongolia,1968,NA
Mongolia,1969,NA
Mongolia,1970,NA
Mongolia,1971,NA
Mongolia,1972,NA
Mongolia,1973,NA
Mongolia,1974,NA
Mongolia,1975,NA
Mongolia,1976,NA
Mongolia,1977,NA
Mongolia,1978,NA
Mongolia,1979,NA
Mongolia,1980,NA
Mongolia,1981,NA
Mongolia,1982,NA
Mongolia,1983,NA
Mongolia,1984,NA
Mongolia,1985,NA
Mongolia,1986,NA
Mongolia,1987,NA
Mongolia,1988,NA
Mongolia,1989,NA
Mongolia,1990,NA
Mongolia,1991,NA
Mongolia,1992,NA
Mongolia,1993,NA
Mongolia,1994,NA
Mongolia,1995,NA
Mongolia,1996,NA
Mongolia,1997,NA
Mongolia,1998,NA
Mongolia,1999,NA
Mongolia,2000,NA
Mongolia,2001,NA
Mongolia,2002,NA
Mongolia,2003,NA
Mongolia,2004,NA
Mongolia,2005,NA
Mongolia,2006,NA
Mongolia,2007,NA
Mongolia,2008,NA
Mongolia,2009,NA
Mongolia,2010,NA
Mongolia,2011,NA
Mongolia,2012,NA
Mongolia,2013,NA
Mongolia,2014,NA
Mongolia,2015,1.56
Mauritius,1949,NA
Mauritius,1950,NA
Mauritius,1951,NA
Mauritius,1952,NA
Mauritius,1953,NA
Mauritius,1954,NA
Mauritius,1955,NA
Mauritius,1956,NA
Mauritius,1957,NA
Mauritius,1958,NA
Mauritius,1959,NA
Mauritius,1960,1.44
Mauritius,1961,0.994
Mauritius,1962,NA
Mauritius,1963,1.75
Mauritius,1964,0.47
Mauritius,1965,3.53
Mauritius,1966,0.676
Mauritius,1967,2.62
Mauritius,1968,1
Mauritius,1969,1.57
Mauritius,1970,0.475
Mauritius,1971,1.51
Mauritius,1972,0.181
Mauritius,1973,0.885
Mauritius,1974,0.735
Mauritius,1975,0.374
Mauritius,1976,0.448
Mauritius,1977,0.953
Mauritius,1978,1.27
Mauritius,1979,0.759
Mauritius,1980,0.321
Mauritius,1981,0.895
Mauritius,1982,0.197
Mauritius,1983,0.976
Mauritius,1984,0.802
Mauritius,1985,0.184
Mauritius,1986,0.857
Mauritius,1987,1.45
Mauritius,1988,1.5
Mauritius,1989,1.17
Mauritius,1990,1.14
Mauritius,1991,1.81
Mauritius,1992,1.42
Mauritius,1993,1.74
Mauritius,1994,0.486
Mauritius,1995,1.2
Mauritius,1996,0.684
Mauritius,1997,1.09
Mauritius,1998,2.4
Mauritius,1999,2.63
Mauritius,2000,0.926
Mauritius,2001,0.791
Mauritius,2002,1.47
Mauritius,2003,1.14
Mauritius,2004,2.77
Mauritius,2005,2.67
Mauritius,2006,2.07
Mauritius,2007,3.02
Mauritius,2008,NA
Mauritius,2009,1.93
Mauritius,2010,1.49
Mauritius,2011,1.96
Mauritius,2012,2.09
Mauritius,2013,1.61
Mauritius,2014,1.12
Mauritius,2015,1.33
Malaysia,1949,NA
Malaysia,1950,NA
Malaysia,1951,NA
Malaysia,1952,NA
Malaysia,1953,NA
Malaysia,1954,NA
Malaysia,1955,NA
Malaysia,1956,NA
Malaysia,1957,NA
Malaysia,1958,NA
Malaysia,1959,NA
Malaysia,1960,NA
Malaysia,1961,NA
Malaysia,1962,NA
Malaysia,1963,NA
Malaysia,1964,NA
Malaysia,1965,NA
Malaysia,1966,NA
Malaysia,1967,NA
Malaysia,1968,NA
Malaysia,1969,NA
Malaysia,1970,NA
Malaysia,1971,NA
Malaysia,1972,NA
Malaysia,1973,NA
Malaysia,1974,NA
Malaysia,1975,NA
Malaysia,1976,NA
Malaysia,1977,NA
Malaysia,1978,NA
Malaysia,1979,NA
Malaysia,1980,NA
Malaysia,1981,NA
Malaysia,1982,NA
Malaysia,1983,NA
Malaysia,1984,NA
Malaysia,1985,NA
Malaysia,1986,NA
Malaysia,1987,NA
Malaysia,1988,NA
Malaysia,1989,NA
Malaysia,1990,NA
Malaysia,1991,NA
Malaysia,1992,NA
Malaysia,1993,NA
Malaysia,1994,NA
Malaysia,1995,NA
Malaysia,1996,NA
Malaysia,1997,NA
Malaysia,1998,NA
Malaysia,1999,NA
Malaysia,2000,NA
Malaysia,2001,NA
Malaysia,2002,NA
Malaysia,2003,NA
Malaysia,2004,NA
Malaysia,2005,NA
Malaysia,2006,0.485
Malaysia,2007,0.317
Malaysia,2008,0.403
Malaysia,2009,0.247
Malaysia,2010,0.295
Malaysia,2011,0.32
Malaysia,2012,0.182
Malaysia,2013,0.109
Malaysia,2014,NA
Malaysia,2015,NA
Nicaragua,1949,NA
Nicaragua,1950,NA
Nicaragua,1951,NA
Nicaragua,1952,NA
Nicaragua,1953,NA
Nicaragua,1954,NA
Nicaragua,1955,NA
Nicaragua,1956,NA
Nicaragua,1957,NA
Nicaragua,1958,NA
Nicaragua,1959,NA
Nicaragua,1960,NA
Nicaragua,1961,NA
Nicaragua,1962,NA
Nicaragua,1963,NA
Nicaragua,1964,NA
Nicaragua,1965,NA
Nicaragua,1966,NA
Nicaragua,1967,NA
Nicaragua,1968,NA
Nicaragua,1969,NA
Nicaragua,1970,NA
Nicaragua,1971,NA
Nicaragua,1972,6.97
Nicaragua,1973,4.08
Nicaragua,1974,3.3
Nicaragua,1975,3.05
Nicaragua,1976,10
Nicaragua,1977,1.58
Nicaragua,1978,NA
Nicaragua,1979,NA
Nicaragua,1980,NA
Nicaragua,1981,NA
Nicaragua,1982,NA
Nicaragua,1983,NA
Nicaragua,1984,NA
Nicaragua,1985,NA
Nicaragua,1986,NA
Nicaragua,1987,NA
Nicaragua,1988,NA
Nicaragua,1989,NA
Nicaragua,1990,NA
Nicaragua,1991,NA
Nicaragua,1992,NA
Nicaragua,1993,NA
Nicaragua,1994,NA
Nicaragua,1995,NA
Nicaragua,1996,NA
Nicaragua,1997,NA
Nicaragua,1998,NA
Nicaragua,1999,NA
Nicaragua,2000,NA
Nicaragua,2001,NA
Nicaragua,2002,NA
Nicaragua,2003,NA
Nicaragua,2004,NA
Nicaragua,2005,NA
Nicaragua,2006,NA
Nicaragua,2007,NA
Nicaragua,2008,NA
Nicaragua,2009,NA
Nicaragua,2010,NA
Nicaragua,2011,NA
Nicaragua,2012,NA
Nicaragua,2013,NA
Nicaragua,2014,NA
Nicaragua,2015,NA
Netherlands,1949,0.276
Netherlands,1950,0.287
Netherlands,1951,0.228
Netherlands,1952,0.246
Netherlands,1953,0.263
Netherlands,1954,0.302
Netherlands,1955,0.0502
Netherlands,1956,0.311
Netherlands,1957,0.268
Netherlands,1958,0.238
Netherlands,1959,0.216
Netherlands,1960,0.235
Netherlands,1961,0.169
Netherlands,1962,0.269
Netherlands,1963,0.336
Netherlands,1964,0.214
Netherlands,1965,0.303
Netherlands,1966,0.319
Netherlands,1967,0.222
Netherlands,1968,0.336
Netherlands,1969,0.318
Netherlands,1970,0.421
Netherlands,1971,0.35
Netherlands,1972,0.441
Netherlands,1973,0.518
Netherlands,1974,0.454
Netherlands,1975,0.638
Netherlands,1976,0.564
Netherlands,1977,0.634
Netherlands,1978,0.486
Netherlands,1979,0.557
Netherlands,1980,0.546
Netherlands,1981,0.474
Netherlands,1982,0.658
Netherlands,1983,0.558
Netherlands,1984,0.544
Netherlands,1985,0.641
Netherlands,1986,0.595
Netherlands,1987,0.712
Netherlands,1988,0.505
Netherlands,1989,0.586
Netherlands,1990,0.748
Netherlands,1991,0.716
Netherlands,1992,0.718
Netherlands,1993,0.609
Netherlands,1994,0.923
Netherlands,1995,0.788
Netherlands,1996,0.719
Netherlands,1997,0.547
Netherlands,1998,0.76
Netherlands,1999,0.794
Netherlands,2000,0.828
Netherlands,2001,0.813
Netherlands,2002,0.856
Netherlands,2003,0.636
Netherlands,2004,0.689
Netherlands,2005,0.626
Netherlands,2006,0.551
Netherlands,2007,0.567
Netherlands,2008,0.538
Netherlands,2009,0.572
Netherlands,2010,0.558
Netherlands,2011,0.542
Netherlands,2012,0.629
Netherlands,2013,0.312
Netherlands,2014,0.461
Netherlands,2015,0.36
Norway,1949,NA
Norway,1950,0.291
Norway,1951,0.345
Norway,1952,0.218
Norway,1953,0.372
Norway,1954,0.0983
Norway,1955,0.382
Norway,1956,0.533
Norway,1957,0.419
Norway,1958,0.33
Norway,1959,0.198
Norway,1960,0.414
Norway,1961,0.278
Norway,1962,0.686
Norway,1963,0.429
Norway,1964,0.584
Norway,1965,0.315
Norway,1966,0.329
Norway,1967,0.321
Norway,1968,0.36
Norway,1969,0.419
Norway,1970,0.325
Norway,1971,0.567
Norway,1972,0.457
Norway,1973,0.606
Norway,1974,0.547
Norway,1975,0.605
Norway,1976,0.415
Norway,1977,0.485
Norway,1978,0.508
Norway,1979,1
Norway,1980,0.904
Norway,1981,0.925
Norway,1982,0.969
Norway,1983,0.463
Norway,1984,0.777
Norway,1985,0.92
Norway,1986,1.44
Norway,1987,0.435
Norway,1988,1.06
Norway,1989,0.603
Norway,1990,0.833
Norway,1991,0.609
Norway,1992,0.849
Norway,1993,0.737
Norway,1994,0.775
Norway,1995,0.976
Norway,1996,0.449
Norway,1997,0.514
Norway,1998,0.511
Norway,1999,1.11
Norway,2000,0.576
Norway,2001,0.651
Norway,2002,0.914
Norway,2003,0.565
Norway,2004,0.504
Norway,2005,1.08
Norway,2006,0.639
Norway,2007,0.38
Norway,2008,0.454
Norway,2009,0.772
Norway,2010,2.38
Norway,2011,0.35
Norway,2012,0.734
Norway,2013,0.363
Norway,2014,0.479
Norway,2015,NA
New Zealand,1949,0.495
New Zealand,1950,0.996
New Zealand,1951,1.24
New Zealand,1952,0.573
New Zealand,1953,0.927
New Zealand,1954,0.457
New Zealand,1955,0.43
New Zealand,1956,0.616
New Zealand,1957,0.873
New Zealand,1958,1.05
New Zealand,1959,1.06
New Zealand,1960,0.957
New Zealand,1961,0.9
New Zealand,1962,0.44
New Zealand,1963,1.02
New Zealand,1964,0.789
New Zealand,1965,0.832
New Zealand,1966,1.2
New Zealand,1967,0.527
New Zealand,1968,0.721
New Zealand,1969,1.16
New Zealand,1970,0.813
New Zealand,1971,0.614
New Zealand,1972,0.996
New Zealand,1973,1.13
New Zealand,1974,0.649
New Zealand,1975,0.71
New Zealand,1976,1.42
New Zealand,1977,1.26
New Zealand,1978,1.33
New Zealand,1979,0.817
New Zealand,1980,1.29
New Zealand,1981,1.39
New Zealand,1982,1.01
New Zealand,1983,0.634
New Zealand,1984,1.53
New Zealand,1985,1.66
New Zealand,1986,1.09
New Zealand,1987,1.23
New Zealand,1988,0.892
New Zealand,1989,1.35
New Zealand,1990,1.49
New Zealand,1991,1.52
New Zealand,1992,1.05
New Zealand,1993,1.6
New Zealand,1994,0.691
New Zealand,1995,1.29
New Zealand,1996,1.44
New Zealand,1997,1.34
New Zealand,1998,0.643
New Zealand,1999,1.13
New Zealand,2000,1.17
New Zealand,2001,1.59
New Zealand,2002,0.879
New Zealand,2003,0.681
New Zealand,2004,1.58
New Zealand,2005,1.15
New Zealand,2006,1.16
New Zealand,2007,0.784
New Zealand,2008,1.24
New Zealand,2009,0.878
New Zealand,2010,0.837
New Zealand,2011,1.13
New Zealand,2012,0.589
New Zealand,2013,NA
New Zealand,2014,NA
New Zealand,2015,NA
Panama,1949,NA
Panama,1950,NA
Panama,1951,NA
Panama,1952,NA
Panama,1953,NA
Panama,1954,0.834
Panama,1955,1.24
Panama,1956,1.28
Panama,1957,2.55
Panama,1958,2.62
Panama,1959,2.33
Panama,1960,1.1
Panama,1961,1.81
Panama,1962,1.97
Panama,1963,2.08
Panama,1964,1.98
Panama,1965,1.2
Panama,1966,1.74
Panama,1967,1.63
Panama,1968,2.38
Panama,1969,1.19
Panama,1970,2.3
Panama,1971,1.69
Panama,1972,0.806
Panama,1973,0.417
Panama,1974,1.21
Panama,1975,0.866
Panama,1976,0.631
Panama,1977,0.416
Panama,1978,0.648
Panama,1979,0.874
Panama,1980,0.453
Panama,1981,0.537
Panama,1982,1.3
Panama,1983,1.48
Panama,1984,1.19
Panama,1985,1.61
Panama,1986,1.79
Panama,1987,NA
Panama,1988,NA
Panama,1989,NA
Panama,1990,NA
Panama,1991,NA
Panama,1992,NA
Panama,1993,NA
Panama,1994,NA
Panama,1995,NA
Panama,1996,NA
Panama,1997,NA
Panama,1998,NA
Panama,1999,NA
Panama,2000,NA
Panama,2001,NA
Panama,2002,NA
Panama,2003,NA
Panama,2004,NA
Panama,2005,NA
Panama,2006,NA
Panama,2007,NA
Panama,2008,NA
Panama,2009,NA
Panama,2010,NA
Panama,2011,NA
Panama,2012,NA
Panama,2013,NA
Panama,2014,NA
Panama,2015,NA
Peru,1949,NA
Peru,1950,NA
Peru,1951,NA
Peru,1952,NA
Peru,1953,NA
Peru,1954,NA
Peru,1955,NA
Peru,1956,NA
Peru,1957,NA
Peru,1958,NA
Peru,1959,NA
Peru,1960,NA
Peru,1961,NA
Peru,1962,NA
Peru,1963,NA
Peru,1964,NA
Peru,1965,0.802
Peru,1966,0.988
Peru,1967,1.26
Peru,1968,0.904
Peru,1969,1.27
Peru,1970,0.881
Peru,1971,1.08
Peru,1972,0.884
Peru,1973,NA
Peru,1974,NA
Peru,1975,NA
Peru,1976,NA
Peru,1977,NA
Peru,1978,NA
Peru,1979,NA
Peru,1980,NA
Peru,1981,NA
Peru,1982,0.849
Peru,1983,NA
Peru,1984,NA
Peru,1985,NA
Peru,1986,NA
Peru,1987,NA
Peru,1988,NA
Peru,1989,NA
Peru,1990,NA
Peru,1991,NA
Peru,1992,NA
Peru,1993,NA
Peru,1994,NA
Peru,1995,NA
Peru,1996,NA
Peru,1997,NA
Peru,1998,NA
Peru,1999,NA
Peru,2000,NA
Peru,2001,NA
Peru,2002,NA
Peru,2003,NA
Peru,2004,NA
Peru,2005,NA
Peru,2006,NA
Peru,2007,NA
Peru,2008,NA
Peru,2009,NA
Peru,2010,NA
Peru,2011,NA
Peru,2012,NA
Peru,2013,NA
Peru,2014,NA
Peru,2015,NA
Philippines,1949,NA
Philippines,1950,NA
Philippines,1951,NA
Philippines,1952,NA
Philippines,1953,NA
Philippines,1954,NA
Philippines,1955,NA
Philippines,1956,NA
Philippines,1957,NA
Philippines,1958,NA
Philippines,1959,NA
Philippines,1960,NA
Philippines,1961,NA
Philippines,1962,NA
Philippines,1963,NA
Philippines,1964,NA
Philippines,1965,NA
Philippines,1966,NA
Philippines,1967,NA
Philippines,1968,NA
Philippines,1969,NA
Philippines,1970,NA
Philippines,1971,NA
Philippines,1972,NA
Philippines,1973,NA
Philippines,1974,0.388
Philippines,1975,NA
Philippines,1976,NA
Philippines,1977,NA
Philippines,1978,NA
Philippines,1979,NA
Philippines,1980,0.153
Philippines,1981,NA
Philippines,1982,NA
Philippines,1983,NA
Philippines,1984,NA
Philippines,1985,NA
Philippines,1986,NA
Philippines,1987,NA
Philippines,1988,NA
Philippines,1989,NA
Philippines,1990,NA
Philippines,1991,NA
Philippines,1992,NA
Philippines,1993,NA
Philippines,1994,NA
Philippines,1995,NA
Philippines,1996,NA
Philippines,1997,NA
Philippines,1998,NA
Philippines,1999,NA
Philippines,2000,NA
Philippines,2001,NA
Philippines,2002,NA
Philippines,2003,NA
Philippines,2004,NA
Philippines,2005,NA
Philippines,2006,NA
Philippines,2007,NA
Philippines,2008,NA
Philippines,2009,NA
Philippines,2010,NA
Philippines,2011,NA
Philippines,2012,NA
Philippines,2013,NA
Philippines,2014,NA
Philippines,2015,NA
Poland,1949,NA
Poland,1950,NA
Poland,1951,NA
Poland,1952,NA
Poland,1953,NA
Poland,1954,NA
Poland,1955,NA
Poland,1956,NA
Poland,1957,NA
Poland,1958,0.61
Poland,1959,0.454
Poland,1960,0.686
Poland,1961,0.803
Poland,1962,0.604
Poland,1963,0.514
Poland,1964,0.53
Poland,1965,0.711
Poland,1966,0.692
Poland,1967,0.497
Poland,1968,0.669
Poland,1969,0.768
Poland,1970,0.744
Poland,1971,0.599
Poland,1972,0.554
Poland,1973,0.611
Poland,1974,0.729
Poland,1975,0.724
Poland,1976,0.881
Poland,1977,0.817
Poland,1978,0.722
Poland,1979,NA
Poland,1980,NA
Poland,1981,NA
Poland,1982,0.96
Poland,1983,1.28
Poland,1984,1.11
Poland,1985,1.11
Poland,1986,1.16
Poland,1987,1.17
Poland,1988,1.23
Poland,1989,1.69
Poland,1990,1.65
Poland,1991,1.37
Poland,1992,1.35
Poland,1993,1.43
Poland,1994,1.4
Poland,1995,1.4
Poland,1996,NA
Poland,1997,NA
Poland,1998,0.982
Poland,1999,0.953
Poland,2000,0.81
Poland,2001,0.918
Poland,2002,0.823
Poland,2003,0.578
Poland,2004,0.581
Poland,2005,0.689
Poland,2006,0.477
Poland,2007,0.493
Poland,2008,0.471
Poland,2009,0.424
Poland,2010,0.532
Poland,2011,0.41
Poland,2012,0.451
Poland,2013,0.352
Poland,2014,0.29
Poland,2015,NA
Puerto Rico,1949,NA
Puerto Rico,1950,NA
Puerto Rico,1951,NA
Puerto Rico,1952,NA
Puerto Rico,1953,NA
Puerto Rico,1954,NA
Puerto Rico,1955,NA
Puerto Rico,1956,NA
Puerto Rico,1957,NA
Puerto Rico,1958,NA
Puerto Rico,1959,NA
Puerto Rico,1960,NA
Puerto Rico,1961,NA
Puerto Rico,1962,NA
Puerto Rico,1963,NA
Puerto Rico,1964,NA
Puerto Rico,1965,NA
Puerto Rico,1966,NA
Puerto Rico,1967,NA
Puerto Rico,1968,NA
Puerto Rico,1969,NA
Puerto Rico,1970,NA
Puerto Rico,1971,NA
Puerto Rico,1972,NA
Puerto Rico,1973,NA
Puerto Rico,1974,NA
Puerto Rico,1975,NA
Puerto Rico,1976,NA
Puerto Rico,1977,NA
Puerto Rico,1978,3.06
Puerto Rico,1979,3.07
Puerto Rico,1980,4.56
Puerto Rico,1981,4.48
Puerto Rico,1982,3.15
Puerto Rico,1983,4.25
Puerto Rico,1984,3.78
Puerto Rico,1985,7.12
Puerto Rico,1986,2.44
Puerto Rico,1987,3.73
Puerto Rico,1988,3.76
Puerto Rico,1989,3.88
Puerto Rico,1990,5.74
Puerto Rico,1991,3.97
Puerto Rico,1992,NA
Puerto Rico,1993,NA
Puerto Rico,1994,NA
Puerto Rico,1995,NA
Puerto Rico,1996,NA
Puerto Rico,1997,NA
Puerto Rico,1998,NA
Puerto Rico,1999,NA
Puerto Rico,2000,NA
Puerto Rico,2001,NA
Puerto Rico,2002,NA
Puerto Rico,2003,NA
Puerto Rico,2004,NA
Puerto Rico,2005,NA
Puerto Rico,2006,NA
Puerto Rico,2007,NA
Puerto Rico,2008,NA
Puerto Rico,2009,NA
Puerto Rico,2010,NA
Puerto Rico,2011,NA
Puerto Rico,2012,NA
Puerto Rico,2013,NA
Puerto Rico,2014,NA
Puerto Rico,2015,NA
Portugal,1949,NA
Portugal,1950,NA
Portugal,1951,NA
Portugal,1952,NA
Portugal,1953,NA
Portugal,1954,0.707
Portugal,1955,0.827
Portugal,1956,0.63
Portugal,1957,0.403
Portugal,1958,0.355
Portugal,1959,0.502
Portugal,1960,0.626
Portugal,1961,0.507
Portugal,1962,0.53
Portugal,1963,0.491
Portugal,1964,0.604
Portugal,1965,0.366
Portugal,1966,0.641
Portugal,1967,0.452
Portugal,1968,0.645
Portugal,1969,0.527
Portugal,1970,0.66
Portugal,1971,0.503
Portugal,1972,0.372
Portugal,1973,0.535
Portugal,1974,0.505
Portugal,1975,0.707
Portugal,1976,0.732
Portugal,1977,0.755
Portugal,1978,0.687
Portugal,1979,0.629
Portugal,1980,0.556
Portugal,1981,0.489
Portugal,1982,0.596
Portugal,1983,0.776
Portugal,1984,0.483
Portugal,1985,0.688
Portugal,1986,0.735
Portugal,1987,0.737
Portugal,1988,0.733
Portugal,1989,0.937
Portugal,1990,0.536
Portugal,1991,0.78
Portugal,1992,0.958
Portugal,1993,0.795
Portugal,1994,1.05
Portugal,1995,0.572
Portugal,1996,0.587
Portugal,1997,0.601
Portugal,1998,0.686
Portugal,1999,0.547
Portugal,2000,0.506
Portugal,2001,0.925
Portugal,2002,0.653
Portugal,2003,NA
Portugal,2004,NA
Portugal,2005,NA
Portugal,2006,0.541
Portugal,2007,0.708
Portugal,2008,0.488
Portugal,2009,0.728
Portugal,2010,0.446
Portugal,2011,0.61
Portugal,2012,0.493
Portugal,2013,0.83
Portugal,2014,NA
Portugal,2015,NA
Qatar,1949,NA
Qatar,1950,NA
Qatar,1951,NA
Qatar,1952,NA
Qatar,1953,NA
Qatar,1954,NA
Qatar,1955,NA
Qatar,1956,NA
Qatar,1957,NA
Qatar,1958,NA
Qatar,1959,NA
Qatar,1960,NA
Qatar,1961,NA
Qatar,1962,NA
Qatar,1963,NA
Qatar,1964,NA
Qatar,1965,NA
Qatar,1966,NA
Qatar,1967,NA
Qatar,1968,NA
Qatar,1969,NA
Qatar,1970,NA
Qatar,1971,NA
Qatar,1972,NA
Qatar,1973,NA
Qatar,1974,NA
Qatar,1975,NA
Qatar,1976,NA
Qatar,1977,NA
Qatar,1978,NA
Qatar,1979,NA
Qatar,1980,NA
Qatar,1981,NA
Qatar,1982,NA
Qatar,1983,NA
Qatar,1984,NA
Qatar,1985,NA
Qatar,1986,NA
Qatar,1987,NA
Qatar,1988,NA
Qatar,1989,NA
Qatar,1990,NA
Qatar,1991,NA
Qatar,1992,NA
Qatar,1993,NA
Qatar,1994,NA
Qatar,1995,NA
Qatar,1996,NA
Qatar,1997,NA
Qatar,1998,NA
Qatar,1999,NA
Qatar,2000,1.47
Qatar,2001,NA
Qatar,2002,NA
Qatar,2003,NA
Qatar,2004,NA
Qatar,2005,NA
Qatar,2006,NA
Qatar,2007,NA
Qatar,2008,NA
Qatar,2009,NA
Qatar,2010,NA
Qatar,2011,NA
Qatar,2012,NA
Qatar,2013,NA
Qatar,2014,NA
Qatar,2015,NA
Reunion,1949,NA
Reunion,1950,NA
Reunion,1951,NA
Reunion,1952,NA
Reunion,1953,NA
Reunion,1954,NA
Reunion,1955,NA
Reunion,1956,NA
Reunion,1957,NA
Reunion,1958,NA
Reunion,1959,NA
Reunion,1960,NA
Reunion,1961,NA
Reunion,1962,NA
Reunion,1963,NA
Reunion,1964,NA
Reunion,1965,NA
Reunion,1966,NA
Reunion,1967,NA
Reunion,1968,NA
Reunion,1969,NA
Reunion,1970,NA
Reunion,1971,NA
Reunion,1972,NA
Reunion,1973,NA
Reunion,1974,NA
Reunion,1975,NA
Reunion,1976,NA
Reunion,1977,NA
Reunion,1978,NA
Reunion,1979,NA
Reunion,1980,NA
Reunion,1981,NA
Reunion,1982,NA
Reunion,1983,NA
Reunion,1984,NA
Reunion,1985,NA
Reunion,1986,NA
Reunion,1987,NA
Reunion,1988,NA
Reunion,1989,NA
Reunion,1990,NA
Reunion,1991,NA
Reunion,1992,NA
Reunion,1993,NA
Reunion,1994,NA
Reunion,1995,NA
Reunion,1996,NA
Reunion,1997,NA
Reunion,1998,NA
Reunion,1999,NA
Reunion,2000,NA
Reunion,2001,NA
Reunion,2002,NA
Reunion,2003,NA
Reunion,2004,NA
Reunion,2005,NA
Reunion,2006,NA
Reunion,2007,NA
Reunion,2008,NA
Reunion,2009,NA
Reunion,2010,1.51
Reunion,2011,NA
Reunion,2012,NA
Reunion,2013,NA
Reunion,2014,NA
Reunion,2015,NA
Romania,1949,NA
Romania,1950,NA
Romania,1951,NA
Romania,1952,NA
Romania,1953,NA
Romania,1954,NA
Romania,1955,NA
Romania,1956,NA
Romania,1957,NA
Romania,1958,NA
Romania,1959,NA
Romania,1960,NA
Romania,1961,NA
Romania,1962,NA
Romania,1963,NA
Romania,1964,NA
Romania,1965,NA
Romania,1966,NA
Romania,1967,NA
Romania,1968,NA
Romania,1969,NA
Romania,1970,NA
Romania,1971,NA
Romania,1972,NA
Romania,1973,NA
Romania,1974,NA
Romania,1975,NA
Romania,1976,NA
Romania,1977,NA
Romania,1978,NA
Romania,1979,NA
Romania,1980,NA
Romania,1981,NA
Romania,1982,NA
Romania,1983,NA
Romania,1984,NA
Romania,1985,NA
Romania,1986,NA
Romania,1987,NA
Romania,1988,2.33
Romania,1989,2.41
Romania,1990,1.91
Romania,1991,2.28
Romania,1992,2.11
Romania,1993,2.32
Romania,1994,2.05
Romania,1995,2.08
Romania,1996,2.18
Romania,1997,1.74
Romania,1998,1.73
Romania,1999,1.64
Romania,2000,1.45
Romania,2001,1.83
Romania,2002,1.73
Romania,2003,1.62
Romania,2004,1.15
Romania,2005,1.04
Romania,2006,1.03
Romania,2007,1.19
Romania,2008,1.14
Romania,2009,1.21
Romania,2010,0.984
Romania,2011,1.08
Romania,2012,0.93
Romania,2013,0.936
Romania,2014,0.792
Romania,2015,0.736
Russia,1949,NA
Russia,1950,NA
Russia,1951,NA
Russia,1952,NA
Russia,1953,NA
Russia,1954,NA
Russia,1955,NA
Russia,1956,NA
Russia,1957,NA
Russia,1958,NA
Russia,1959,NA
Russia,1960,NA
Russia,1961,NA
Russia,1962,NA
Russia,1963,NA
Russia,1964,NA
Russia,1965,NA
Russia,1966,NA
Russia,1967,NA
Russia,1968,NA
Russia,1969,NA
Russia,1970,NA
Russia,1971,NA
Russia,1972,NA
Russia,1973,NA
Russia,1974,NA
Russia,1975,NA
Russia,1976,NA
Russia,1977,NA
Russia,1978,NA
Russia,1979,6.73
Russia,1980,6.65
Russia,1981,6.75
Russia,1982,NA
Russia,1983,NA
Russia,1984,5.79
Russia,1985,4.02
Russia,1986,4.18
Russia,1987,4.69
Russia,1988,5.5
Russia,1989,6.06
Russia,1990,6.31
Russia,1991,9.1
Russia,1992,12.4
Russia,1993,13
Russia,1994,12.5
Russia,1995,11.2
Russia,1996,10.1
Russia,1997,9.73
Russia,1998,NA
Russia,1999,NA
Russia,2000,NA
Russia,2001,NA
Russia,2002,NA
Russia,2003,NA
Russia,2004,NA
Russia,2005,NA
Russia,2006,NA
Russia,2007,NA
Russia,2008,NA
Russia,2009,NA
Russia,2010,NA
Russia,2011,NA
Russia,2012,NA
Russia,2013,NA
Russia,2014,NA
Russia,2015,NA
Serbia and Montenegro,1949,NA
Serbia and Montenegro,1950,NA
Serbia and Montenegro,1951,NA
Serbia and Montenegro,1952,NA
Serbia and Montenegro,1953,NA
Serbia and Montenegro,1954,NA
Serbia and Montenegro,1955,NA
Serbia and Montenegro,1956,NA
Serbia and Montenegro,1957,NA
Serbia and Montenegro,1958,NA
Serbia and Montenegro,1959,NA
Serbia and Montenegro,1960,NA
Serbia and Montenegro,1961,NA
Serbia and Montenegro,1962,NA
Serbia and Montenegro,1963,NA
Serbia and Montenegro,1964,NA
Serbia and Montenegro,1965,NA
Serbia and Montenegro,1966,NA
Serbia and Montenegro,1967,NA
Serbia and Montenegro,1968,NA
Serbia and Montenegro,1969,NA
Serbia and Montenegro,1970,NA
Serbia and Montenegro,1971,NA
Serbia and Montenegro,1972,NA
Serbia and Montenegro,1973,NA
Serbia and Montenegro,1974,NA
Serbia and Montenegro,1975,NA
Serbia and Montenegro,1976,NA
Serbia and Montenegro,1977,NA
Serbia and Montenegro,1978,NA
